Row,id5493,id14189,id5570,id5546,id5519,id11394,id10569,id5539,id5571,id5515,id5560,id5544,id10578,id10575,id5559,id5561,id5564,id14439,id10577,id5509,id5502,id5524,id14443,id10818,id10574,id5512,id5513,id5510,id5527,id14437,id5573,id5536,id10584,id10579,id5541,id5483,id10570,id10572,id14764,id10573,id5514,id10571,id10568,id11298,id5557,id14444,id10816,id10576,id5497,id11395,id11396,id5567,id5565
id5547,1,NaN,0.714285714285714,0.833333333333333,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.714285714285714,1,0.857142857142857,0.833333333333333,1,0.857142857142857,1,0.857142857142857,0.857142857142857,NaN,1,0.857142857142857,0.857142857142857,1,NaN,0.857142857142857,1,1,0.833333333333333,1,1,NaN,1,1,1,1,0.833333333333333,0.857142857142857,0.857142857142857,0.857142857142857,NaN,0.857142857142857,1,0.857142857142857,1,1,0.857142857142857,NaN,1,0.857142857142857,1,0.857142857142857,0.857142857142857,0.8,0.857142857142857
id5557,1,1,0.952380952380952,0.823529411764706,0.7,1,0.923076923076923,0.952380952380952,0.952380952380952,0.714285714285714,0.952380952380952,1,0.904761904761905,1,1,1,0.923076923076923,0.916666666666667,0.80952380952381,1,0.95,0.789473684210526,0.5,0.952380952380952,0.95,1,1,0.952380952380952,0.941176470588235,0.923076923076923,0.571428571428571,1,0.95,0.944444444444444,1,0.714285714285714,0.761904761904762,0.722222222222222,0.769230769230769,0.894736842105263,0.80952380952381,1,0.857142857142857,0.894736842105263,1,0.928571428571429,1,0.85,1,0.95,1,1,1
id14762,0.857142857142857,1,1,0.75,0.571428571428571,1,0.5,1,1,0.714285714285714,1,1,0.714285714285714,1,1,NaN,0.5,1,0.857142857142857,1,1,0.8,0.714285714285714,1,1,1,0.857142857142857,0.857142857142857,1,0.857142857142857,0.666666666666667,1,1,1,1,0.714285714285714,1,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,0.714285714285714,0.857142857142857,1,1,1,0.833333333333333,1,1,1,1,1
id14444,1,0.9,1,1,0.9,0.9,1,1,1,1,0.9,0.9,1,0.9,1,NaN,1,1,0.888888888888889,0.777777777777778,0.857142857142857,0.888888888888889,1,0.9,1,1,0.9,0.8,1,0.8,1,0.9,0.888888888888889,1,1,0.8,0.7,0.75,0.8,0.625,0.9,0.75,1,1,0.9,1,1,0.888888888888889,1,0.9,0.75,1,0.857142857142857
id10816,0.909090909090909,1,0.818181818181818,0.9,0.909090909090909,1,1,1,0.909090909090909,1,0.909090909090909,1,0.909090909090909,1,1,1,1,1,1,1,1,1,1,0.909090909090909,1,0.9,1,1,1,1,1,1,0.909090909090909,1,1,1,0.909090909090909,0.909090909090909,1,1,0.909090909090909,1,0.909090909090909,1,1,1,1,1,1,1,1,0.888888888888889,0.909090909090909
id10576,0.894736842105263,1,0.947368421052632,0.9375,0.842105263157895,0.947368421052632,1,1,0.947368421052632,0.947368421052632,0.947368421052632,1,0.947368421052632,1,1,1,1,1,0.944444444444444,1,1,0.9375,1,0.947368421052632,1,1,1,0.947368421052632,0.941176470588235,0.875,0.894736842105263,1,0.947368421052632,1,0.933333333333333,0.894736842105263,0.947368421052632,1,1,0.875,0.842105263157895,1,0.947368421052632,0.947368421052632,1,1,1,1,1,0.947368421052632,1,1,1
id5521,1,1,1,1,0.833333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,0.833333333333333,1,1,0.833333333333333,1,1,1,0.833333333333333,1,1,0.833333333333333,1,1,1,1,1,1,1,1,1
id5497,0.8,1,0.9,1,0.8,0.9,1,1,0.9,1,0.7,0.9,0.8,1,1,1,1,0.666666666666667,0.9,0.9,0.888888888888889,1,1,1,1,0.75,1,1,1,1,1,1,0.9,1,1,0.8,0.9,1,1,0.888888888888889,0.8,1,0.8,0.9,1,1,1,0.9,1,0.9,0.9,0.857142857142857,0.9
id11395,0.909090909090909,0.75,0.9,0.666666666666667,1,0.636363636363636,1,0.909090909090909,0.818181818181818,0.909090909090909,0.545454545454545,0.8,1,1,1,0.8,0.833333333333333,0.875,0.818181818181818,0.818181818181818,0.777777777777778,1,0.75,0.727272727272727,0.888888888888889,1,0.727272727272727,0.909090909090909,0.888888888888889,0.5,0.909090909090909,0.909090909090909,0.727272727272727,0.7,0.833333333333333,0.727272727272727,0.727272727272727,0.8,0.75,0.625,0.909090909090909,0.777777777777778,0.909090909090909,0.909090909090909,0.909090909090909,0.625,1,0.636363636363636,1,1,0.727272727272727,0.666666666666667,0.636363636363636
id11396,0.75,1,0.933333333333333,1,0.75,1,0.916666666666667,1,0.9375,0.875,0.9375,1,0.875,0.9375,1,0.909090909090909,1,1,1,1,1,0.928571428571429,1,0.9375,1,0.833333333333333,1,1,1,0.857142857142857,0.866666666666667,1,1,1,1,0.875,0.875,0.9375,1,0.928571428571429,0.8125,1,0.8125,0.875,1,0.857142857142857,1,0.9375,1,0.9375,1,1,1
id5567,0.933333333333333,1,0.931034482758621,1,0.774193548387097,1,0.96,1,0.967741935483871,0.8,0.966666666666667,0.967741935483871,0.967741935483871,0.903225806451613,1,1,0.96,1,1,1,1,1,1,0.933333333333333,1,0.708333333333333,0.967741935483871,0.967741935483871,0.962962962962963,0.857142857142857,0.933333333333333,1,1,0.892857142857143,0.96,0.870967741935484,0.903225806451613,1,1,1,0.966666666666667,0.964285714285714,0.870967741935484,0.866666666666667,0.967741935483871,1,0.92,0.967741935483871,1,0.967741935483871,1,1,1
id5565,0.944444444444444,1,0.882352941176471,0.923076923076923,0.833333333333333,0.888888888888889,1,1,0.944444444444444,0.888888888888889,0.823529411764706,1,0.888888888888889,0.833333333333333,1,1,1,0.75,0.833333333333333,1,1,0.823529411764706,0.888888888888889,1,1,0.923076923076923,0.888888888888889,0.944444444444444,0.9375,1,0.722222222222222,1,0.833333333333333,1,1,0.888888888888889,0.722222222222222,0.823529411764706,0.888888888888889,1,0.888888888888889,0.944444444444444,0.777777777777778,0.777777777777778,0.9375,0.75,0.923076923076923,0.882352941176471,1,0.833333333333333,1,1,1
