st,alpha,fips,icpsr,year,hou_chamber,sen_chamber,hou_dem,hou_rep,hou_majority,sen_dem,sen_rep,sen_majority,h_diffs,s_diffs,h_distance,s_distance,h_dem_sd,s_dem_sd,h_rep_sd,s_rep_sd,h_chamber_sd,s_chamber_sd,hou_dem_error,hou_chamber_error,hou_rep_error,hou_majority_error,sen_dem_error,sen_chamber_error,sen_rep_error,sen_majority_error
RI,39,44,5,2009,-0.494,-0.434,-0.509,0.086,-0.509,-0.495,0.128,-0.495,0.595,0.623,0.22452572,0.303377518,0.143432774,0.194006194,0.153940601,0.122066505,0.211855079,0.271083894,0.017,0.018,0.078,0.017,0.029,0.029,0.095,0.029
RI,39,44,5,2010,-0.489,-0.434,-0.509,0.086,-0.509,-0.495,0.128,-0.495,0.595,0.623,0.226184993,0.303377518,0.14440481,0.194006194,0.153940601,0.122066505,0.213052593,0.271083894,0.018,0.018,0.079,0.018,0.029,0.029,0.099,0.029
RI,39,44,5,2011,-0.466,-0.409,-0.484,0.091,-0.484,-0.495,0.232,-0.495,0.575,0.727,0.274843139,0.401072712,0.155645487,0.18975601,0.17655225,0.262265413,0.257223831,0.366182164,0.019,0.018,0.066,0.019,0.029,0.031,0.098,0.029
RI,39,44,5,2012,-0.466,-0.409,-0.484,0.091,-0.484,-0.495,0.232,-0.495,0.575,0.727,0.274843139,0.401072712,0.155645487,0.18975601,0.17655225,0.262265413,0.257223831,0.366182164,0.018,0.017,0.067,0.018,0.03,0.031,0.094,0.03
RI,39,44,5,2013,-0.501,-0.475,-0.528,0.123,-0.528,-0.499,0.035,-0.499,0.651,0.534,0.259650983,0.359828657,0.166726369,0.239206985,0.121394414,0.205186847,0.24384891,0.331467161,0.019,0.018,0.077,0.019,0.031,0.03,0.094,0.031
RI,39,44,5,2014,-0.509,-0.475,-0.538,0.123,-0.538,-0.499,0.035,-0.499,0.661,0.534,0.2636967,0.359828657,0.169800438,0.239206985,0.121394414,0.205186847,0.247381708,0.331467161,0.018,0.019,0.076,0.018,0.03,0.03,0.101,0.03
SC,40,45,48,1993,0.269,-0.05,-0.033,0.837,-0.033,-0.253,0.691,-0.253,0.87,0.944,0.654402253,0.840582151,0.399479108,0.572531178,0.206710683,0.371132617,0.57060915,0.740377941,0.021,0.023,0.016,0.021,0.031,0.029,0.034,0.031
SC,40,45,48,1994,0.269,-0.05,-0.033,0.837,-0.033,-0.253,0.691,-0.253,0.87,0.944,0.654402253,0.840582151,0.399479108,0.572531178,0.206710683,0.371132617,0.57060915,0.740377941,0.021,0.023,0.016,0.021,0.031,0.03,0.033,0.031
SC,40,45,48,1995,0.398,-0.02,-0.177,0.831,0.831,-0.223,0.691,-0.223,1.008,0.914,0.682161519,0.819162793,0.416507991,0.577538224,0.204898039,0.373026192,0.601605573,0.725845714,0.03,0.022,0.014,0.014,0.031,0.03,0.033,0.031
SC,40,45,48,1996,0.538,-0.02,-0.253,0.832,0.832,-0.253,0.691,-0.253,1.085,0.944,0.695505029,0.842946578,0.395386188,0.576802937,0.200964195,0.349479125,0.616283914,0.742703251,0.031,0.027,0.014,0.014,0.031,0.032,0.033,0.031
SC,40,45,48,1997,0.568,-0.05,-0.341,0.845,0.845,-0.421,0.581,-0.421,1.186,1.002,0.715373471,0.848500537,0.404018639,0.519148031,0.181589929,0.34413107,0.639087245,0.744056345,0.026,0.022,0.014,0.014,0.04,0.031,0.027,0.04
SC,40,45,48,1998,0.568,-0.02,-0.341,0.838,0.838,-0.404,0.623,-0.404,1.179,1.027,0.708687886,0.838942509,0.405899674,0.529526469,0.199532476,0.311016677,0.63409568,0.737332314,0.025,0.02,0.014,0.014,0.042,0.032,0.033,0.042
SC,40,45,48,1999,0.562,-0.018,-0.321,0.848,0.848,-0.421,0.596,-0.421,1.169,1.017,0.735563471,0.844031752,0.378665498,0.528873507,0.166320007,0.303845674,0.654786746,0.742165412,0.023,0.021,0.014,0.014,0.041,0.035,0.027,0.041
SC,40,45,48,2000,0.647,0.044,-0.31,0.858,0.858,-0.421,0.596,-0.421,1.168,1.017,0.734774068,0.846055647,0.380389514,0.528873507,0.157237814,0.272907724,0.656368892,0.744779255,0.024,0.024,0.013,0.013,0.039,0.038,0.027,0.039
SC,40,45,48,2001,0.716,0.32,-0.309,0.845,0.845,-0.45,0.631,0.631,1.154,1.081,0.721512915,0.86981381,0.370836831,0.50764792,0.141859749,0.269701998,0.651320922,0.766320434,0.024,0.016,0.012,0.012,0.041,0.034,0.027,0.027
SC,40,45,48,2002,0.719,0.336,-0.333,0.847,0.847,-0.463,0.623,0.623,1.18,1.086,0.721441496,0.871141442,0.362713564,0.510352061,0.140869358,0.279784326,0.653144012,0.768800286,0.026,0.016,0.013,0.013,0.047,0.029,0.03,0.03
SC,40,45,48,2003,0.73,0.342,-0.374,0.867,0.867,-0.438,0.621,0.621,1.241,1.059,0.734652046,0.851768496,0.346162527,0.512377278,0.15101275,0.274445577,0.667912374,0.756200495,0.026,0.014,0.013,0.013,0.041,0.032,0.024,0.024
SC,40,45,48,2004,0.73,0.351,-0.374,0.867,0.867,-0.438,0.618,0.618,1.241,1.056,0.734652046,0.847916402,0.346162527,0.532485828,0.15101275,0.291945639,0.667912374,0.755765706,0.026,0.015,0.013,0.013,0.046,0.026,0.029,0.029
SC,40,45,48,2005,0.727,0.351,-0.394,0.871,0.871,-0.377,0.627,0.627,1.265,1.004,0.74600668,0.860414756,0.332994805,0.444120415,0.172476363,0.425118204,0.677279493,0.76304913,0.027,0.015,0.013,0.013,0.034,0.027,0.027,0.027
SC,40,45,48,2006,0.726,0.351,-0.398,0.856,0.856,-0.377,0.627,0.627,1.254,1.004,0.752554846,0.860414756,0.333413089,0.444120415,0.172744913,0.425118204,0.682270037,0.76304913,0.026,0.014,0.013,0.013,0.035,0.026,0.027,0.027
SC,40,45,48,2007,0.726,0.36,-0.482,0.862,0.862,-0.377,0.639,0.639,1.344,1.016,0.787104482,0.863044559,0.341524247,0.444120415,0.211570693,0.415449118,0.708743862,0.764651259,0.03,0.014,0.014,0.014,0.037,0.029,0.028,0.028
SC,40,45,48,2008,0.73,0.37,-0.482,0.882,0.882,-0.404,0.677,0.677,1.364,1.081,0.788115059,0.882823904,0.341524247,0.451989712,0.210123465,0.421013942,0.7099821,0.779657922,0.029,0.015,0.014,0.014,0.042,0.026,0.029,0.029
SC,40,45,48,2009,0.738,0.37,-0.47,0.895,0.895,-0.438,0.807,0.807,1.365,1.245,0.823707739,1.020228093,0.325711242,0.381792143,0.232280336,0.588252835,0.73480065,0.886880324,0.027,0.015,0.015,0.015,0.049,0.026,0.04,0.04
SC,40,45,48,2010,0.742,0.37,-0.47,0.899,0.899,-0.438,0.807,0.807,1.369,1.245,0.831749149,1.020228093,0.325711242,0.381792143,0.237576172,0.588252835,0.740709014,0.886880324,0.027,0.016,0.015,0.015,0.051,0.026,0.041,0.041
SC,40,45,48,2011,0.762,0.37,-0.518,0.907,0.907,-0.438,0.807,0.807,1.425,1.245,0.845973191,0.99827049,0.276323469,0.381792143,0.246078283,0.573868226,0.758751287,0.870110981,0.026,0.015,0.015,0.015,0.05,0.027,0.038,0.038
SC,40,45,48,2012,0.762,0.37,-0.518,0.912,0.912,-0.438,0.807,0.807,1.43,1.245,0.853719544,0.99827049,0.276323469,0.381792143,0.251791462,0.573868226,0.764287933,0.870110981,0.026,0.015,0.016,0.016,0.051,0.026,0.037,0.037
SC,40,45,48,2013,0.777,0.465,-0.508,0.923,0.923,-0.438,0.882,0.882,1.431,1.32,0.834383976,1.039640874,0.257866722,0.385235271,0.223985225,0.561995112,0.756856687,0.900979436,0.027,0.015,0.015,0.015,0.043,0.028,0.035,0.035
SC,40,45,48,2014,0.777,0.465,-0.508,0.923,0.923,-0.438,0.882,0.882,1.431,1.32,0.833651804,1.025798327,0.261023242,0.363919588,0.223985225,0.561995112,0.756013362,0.88938026,0.027,0.014,0.015,0.015,0.046,0.029,0.036,0.036
SD,41,46,37,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,41,46,37,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,41,46,37,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,41,46,37,1996,0.679,0.49,-0.223,0.78,0.78,-0.382,0.861,0.861,1.003,1.243,0.567117147,0.730028245,0.205112336,0.111584492,0.205347075,0.240466129,0.520087967,0.644888787,0.034,0.02,0.018,0.018,0.033,0.047,0.043,0.043
SD,41,46,37,1997,0.706,0.671,-0.228,0.796,0.796,-0.338,0.782,0.782,1.024,1.12,0.562942245,0.651498101,0.214670315,0.124283194,0.160871161,0.192270208,0.519192929,0.582125021,0.034,0.02,0.017,0.017,0.036,0.029,0.028,0.028
SD,41,46,37,1998,0.706,0.683,-0.228,0.796,0.796,-0.338,0.786,0.786,1.024,1.124,0.562647867,0.649333339,0.214670315,0.124283194,0.160972562,0.166574153,0.518610132,0.585913926,0.035,0.02,0.017,0.017,0.038,0.027,0.027,0.027
SD,41,46,37,1999,0.706,0.719,-0.324,0.78,0.78,-0.258,0.801,0.801,1.104,1.059,0.535973217,0.623524872,0.222815585,0.108724106,0.171343128,0.160017227,0.500768181,0.563163059,0.043,0.018,0.016,0.016,0.034,0.027,0.026,0.026
SD,41,46,37,2000,0.706,0.719,-0.324,0.78,0.78,-0.258,0.833,0.833,1.104,1.091,0.536645297,0.631445092,0.222815585,0.108724106,0.171854746,0.163564812,0.501160258,0.569829012,0.043,0.018,0.017,0.017,0.035,0.029,0.029,0.029
SD,41,46,37,2001,0.669,0.708,-0.353,0.755,0.755,-0.234,0.764,0.764,1.108,0.998,0.538272389,0.561939096,0.12712719,0.18830215,0.136166147,0.148091876,0.511424776,0.516656463,0.027,0.016,0.016,0.016,0.046,0.024,0.022,0.022
SD,41,46,37,2002,0.669,0.708,-0.353,0.755,0.755,-0.234,0.752,0.752,1.108,0.986,0.538272389,0.556154575,0.12712719,0.18830215,0.136166147,0.145564029,0.511424776,0.512627724,0.028,0.017,0.015,0.015,0.045,0.023,0.021,0.021
SD,41,46,37,2003,0.71,0.708,-0.321,0.776,0.776,-0.234,0.781,0.781,1.097,1.015,0.53611508,0.535403486,0.12268009,0.193486166,0.112838447,0.162610643,0.513614776,0.503159747,0.028,0.016,0.015,0.015,0.049,0.023,0.023,0.023
SD,41,46,37,2004,0.71,0.697,-0.321,0.776,0.776,-0.234,0.759,0.759,1.097,0.993,0.53611508,0.543465191,0.12268009,0.193486166,0.112838447,0.167996009,0.513614776,0.505415034,0.028,0.016,0.016,0.016,0.051,0.024,0.025,0.025
SD,41,46,37,2005,0.682,0.708,-0.277,0.736,0.736,-0.28,0.781,0.781,1.013,1.061,0.497900965,0.587192142,0.145748932,0.228264255,0.111538639,0.155592957,0.482898344,0.551037325,0.032,0.016,0.015,0.015,0.04,0.025,0.024,0.024
SD,41,46,37,2006,0.682,0.708,-0.277,0.736,0.736,-0.28,0.781,0.781,1.013,1.061,0.497900965,0.587192142,0.145748932,0.228264255,0.111538639,0.155592957,0.482898344,0.551037325,0.033,0.015,0.015,0.015,0.039,0.024,0.023,0.023
SD,41,46,37,2007,0.688,0.618,-0.314,0.753,0.753,-0.321,0.754,0.754,1.067,1.075,0.523687832,0.649083993,0.158736307,0.208098278,0.119853983,0.12003037,0.50445857,0.58340958,0.03,0.016,0.016,0.016,0.044,0.029,0.024,0.024
SD,41,46,37,2008,0.688,0.618,-0.314,0.765,0.765,-0.321,0.754,0.754,1.079,1.075,0.524053293,0.649083993,0.158736307,0.208098278,0.119817806,0.12003037,0.504937635,0.58340958,0.031,0.016,0.015,0.015,0.044,0.029,0.024,0.024
SD,41,46,37,2009,0.659,0.618,-0.367,0.736,0.736,-0.258,0.687,0.687,1.103,0.945,0.63605285,0.585909099,0.230523487,0.132397597,0.157480815,0.169141719,0.592956378,0.526925677,0.032,0.017,0.017,0.017,0.034,0.028,0.024,0.024
SD,41,46,37,2010,0.652,0.618,-0.367,0.729,0.729,-0.258,0.687,0.687,1.096,0.945,0.650660326,0.585909099,0.22694347,0.132397597,0.144160071,0.169141719,0.603327198,0.526925677,0.032,0.017,0.016,0.016,0.034,0.027,0.025,0.025
SD,41,46,37,2011,0.649,0.684,-0.368,0.726,0.726,-0.42,0.759,0.759,1.094,1.179,0.604314976,0.39400999,0.172614489,0.046071951,0.199525513,0.131026438,0.558267077,0.420918747,0.035,0.017,0.019,0.019,0.053,0.02,0.02,0.02
SD,41,46,37,2012,0.648,0.689,-0.368,0.723,0.723,-0.42,0.764,0.764,1.091,1.184,0.600049774,0.405531486,0.172614489,0.046071951,0.20137031,0.135107164,0.554279487,0.429000149,0.036,0.018,0.02,0.02,0.055,0.022,0.021,0.021
SD,41,46,37,2013,0.637,0.678,-0.389,0.696,0.696,-0.39,0.764,0.764,1.085,1.154,0.614538608,0.518333962,0.178928545,0.092078477,0.242207508,0.178362022,0.565938718,0.503244826,0.042,0.018,0.02,0.02,0.05,0.023,0.025,0.025
SD,41,46,37,2014,0.637,0.678,-0.381,0.687,0.687,-0.39,0.733,0.733,1.068,1.123,0.603686794,0.520476715,0.17808255,0.092078477,0.237632524,0.181831976,0.557707164,0.503535651,0.039,0.017,0.017,0.017,0.053,0.024,0.025,0.025
TN,42,47,54,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,42,47,54,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,42,47,54,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,42,47,54,1996,-0.075,0.491,-0.28,0.689,-0.28,-0.31,0.72,0.72,0.969,1.03,0.65845841,0.648519395,0.247304934,0.297048626,0.274148603,0.159185594,0.575487371,0.565315378,0.028,0.03,0.036,0.028,0.054,0.072,0.043,0.043
TN,42,47,54,1997,-0.104,0.027,-0.255,0.673,-0.255,-0.316,0.72,-0.316,0.928,1.036,0.648046899,0.654519553,0.239949657,0.264447637,0.286916543,0.142517562,0.570254338,0.569417079,0.027,0.026,0.039,0.027,0.045,0.056,0.046,0.045
TN,42,47,54,1998,-0.095,0.027,-0.255,0.71,-0.255,-0.316,0.72,-0.316,0.965,1.036,0.659803816,0.651337116,0.239949657,0.264447637,0.298607263,0.156964712,0.580635435,0.564795498,0.027,0.026,0.043,0.027,0.043,0.055,0.045,0.043
TN,42,47,54,1999,-0.077,0.018,-0.28,0.749,-0.28,-0.316,0.848,-0.316,1.029,1.164,0.690377619,0.688980592,0.247966795,0.247604755,0.294756177,0.201706865,0.604436155,0.598004199,0.028,0.028,0.035,0.028,0.044,0.051,0.048,0.044
TN,42,47,54,2000,-0.077,0.018,-0.269,0.749,-0.269,-0.366,0.848,-0.366,1.018,1.214,0.687139919,0.713695239,0.244671018,0.276137422,0.294756177,0.201706865,0.601558306,0.617862774,0.027,0.027,0.035,0.027,0.047,0.055,0.049,0.047
TN,42,47,54,2001,-0.087,0.018,-0.304,0.794,-0.304,-0.311,0.848,-0.311,1.098,1.159,0.742119065,0.683655256,0.246229637,0.253690679,0.348904579,0.201673695,0.651912902,0.59259518,0.028,0.031,0.041,0.028,0.047,0.049,0.048,0.047
TN,42,47,54,2002,-0.077,0.018,-0.3,0.805,-0.3,-0.311,0.848,-0.311,1.105,1.159,0.750064887,0.683655256,0.248349369,0.253690679,0.348014184,0.201673695,0.657385873,0.59259518,0.03,0.031,0.04,0.03,0.047,0.048,0.048,0.047
TN,42,47,54,2003,-0.032,0.018,-0.373,0.944,-0.373,-0.28,0.863,-0.28,1.317,1.143,0.802997779,0.740990009,0.248815077,0.251756418,0.307788447,0.24397572,0.701493889,0.644702213,0.031,0.034,0.035,0.031,0.048,0.048,0.048,0.048
TN,42,47,54,2004,-0.032,0.018,-0.373,0.944,-0.373,-0.28,0.863,-0.28,1.317,1.143,0.8093509,0.740990009,0.258624769,0.251756418,0.307788447,0.24397572,0.706348208,0.644702213,0.03,0.033,0.035,0.03,0.046,0.048,0.048,0.046
TN,42,47,54,2005,-0.032,0.372,-0.389,0.964,-0.389,-0.246,0.928,-0.246,1.353,1.174,0.845193509,0.763057177,0.255383287,0.251724883,0.294627974,0.219547337,0.739688173,0.666300824,0.033,0.039,0.033,0.033,0.052,0.047,0.045,0.052
TN,42,47,54,2006,-0.015,0.72,-0.38,0.959,-0.38,-0.24,0.93,0.93,1.339,1.17,0.837078528,0.771533121,0.253053405,0.269075825,0.281191962,0.221746797,0.733397414,0.674053593,0.034,0.038,0.031,0.034,0.056,0.055,0.046,0.046
TN,42,47,54,2007,-0.023,0.187,-0.378,0.934,-0.378,-0.293,1.006,-0.293,1.312,1.299,0.814321978,0.835603253,0.252296224,0.271440597,0.253651697,0.222484791,0.714131445,0.726843796,0.031,0.034,0.03,0.031,0.045,0.1,0.052,0.045
TN,42,47,54,2008,-0.023,0.187,-0.378,0.934,-0.378,-0.342,1.006,-0.342,1.312,1.348,0.811263959,0.8598245,0.246965372,0.270246056,0.253651697,0.222484791,0.711758277,0.747956453,0.031,0.033,0.029,0.031,0.049,0.103,0.052,0.049
TN,42,47,54,2009,,0.735,,,,-0.391,1.002,1.002,,1.393,,0.892808555,,0.391218936,,0.258417161,,0.79033446,,,,,0.047,0.059,0.052,0.052
TN,42,47,54,2010,,0.735,,,,-0.391,1.002,1.002,,1.393,,0.88650331,,0.391218936,,0.250348422,,0.785823052,,,,,0.047,0.06,0.051,0.051
TN,42,47,54,2011,0.786,0.783,-0.553,0.942,0.942,-0.425,0.996,0.996,1.495,1.421,0.772073453,0.915686114,0.248031305,0.392412247,0.18340882,0.288782211,0.70755334,0.811976203,0.036,0.025,0.024,0.024,0.05,0.056,0.048,0.048
TN,42,47,54,2012,0.786,0.746,-0.553,0.942,0.942,-0.425,1.002,1.002,1.495,1.427,0.772073453,0.928445551,0.248031305,0.392412247,0.18340882,0.297459049,0.70755334,0.819380135,0.037,0.026,0.024,0.024,0.048,0.051,0.054,0.054
TN,42,47,54,2013,0.844,0.966,-0.563,0.955,0.955,-0.358,1.046,1.046,1.518,1.404,0.737824616,0.671852668,0.258103215,0.2414836,0.182918619,0.253120799,0.69794716,0.62950065,0.038,0.023,0.023,0.023,0.071,0.041,0.043,0.043
TN,42,47,54,2014,0.855,0.966,-0.593,0.956,0.956,-0.358,1.046,1.046,1.549,1.404,0.735724824,0.671852668,0.251333317,0.2414836,0.18184298,0.253120799,0.701272339,0.62950065,0.039,0.023,0.024,0.024,0.072,0.044,0.044,0.044
TX,43,48,49,1993,0.057,,-0.602,1.059,-0.602,,,,1.661,,1.058625196,,0.55416378,,0.342965841,,0.918984872,,0.032,0.034,0.025,0.032,,,,
TX,43,48,49,1994,0.057,,-0.602,1.059,-0.602,,,,1.661,,1.058625196,,0.55416378,,0.342965841,,0.918984872,,0.033,0.034,0.024,0.033,,,,
TX,43,48,49,1995,0.191,0.467,-0.531,1.113,-0.531,-0.478,0.938,-0.478,1.644,1.416,1.080966531,0.974029784,0.542117004,0.567308505,0.33398208,0.193346815,0.938925183,0.844381491,0.03,0.033,0.024,0.03,0.066,0.069,0.042,0.066
TX,43,48,49,1996,0.191,0.467,-0.531,1.113,-0.531,-0.478,0.938,-0.478,1.644,1.416,1.080966531,0.974029784,0.542117004,0.567308505,0.33398208,0.193346815,0.938925183,0.844381491,0.03,0.033,0.025,0.03,0.066,0.071,0.042,0.066
TX,43,48,49,1997,0.141,0.743,-0.683,1.178,-0.683,-0.635,0.958,0.958,1.861,1.593,1.132621265,1.051580664,0.515943046,0.583144282,0.312306024,0.214838434,0.987559616,0.932515747,0.028,0.033,0.023,0.028,0.056,0.05,0.043,0.043
TX,43,48,49,1998,0.141,0.743,-0.683,1.178,-0.683,-0.635,0.958,0.958,1.861,1.593,1.132621265,1.051580664,0.515943046,0.583144282,0.312306024,0.214838434,0.987559616,0.932515747,0.028,0.033,0.023,0.028,0.053,0.05,0.046,0.046
TX,43,48,49,1999,0.191,0.7,-0.681,1.222,-0.681,-0.701,0.997,0.997,1.903,1.698,1.149774181,1.089444826,0.496033454,0.57085087,0.295962067,0.22121012,1.006501472,0.956128871,0.031,0.04,0.021,0.031,0.067,0.059,0.041,0.041
TX,43,48,49,2000,0.191,0.7,-0.681,1.222,-0.681,-0.701,0.997,0.997,1.903,1.698,1.149774181,1.089444826,0.496033454,0.57085087,0.295962067,0.22121012,1.006501472,0.956128871,0.032,0.042,0.021,0.032,0.064,0.058,0.043,0.043
TX,43,48,49,2001,0.191,0.7,-0.687,1.2,-0.687,-0.695,1.074,1.074,1.887,1.769,1.154320981,1.090915548,0.501743696,0.566615539,0.301858216,0.227131835,1.009351185,0.957346797,0.033,0.039,0.021,0.033,0.056,0.057,0.045,0.045
TX,43,48,49,2002,0.191,0.7,-0.687,1.2,-0.687,-0.695,1.074,1.074,1.887,1.769,1.154320981,1.090915548,0.501743696,0.566615539,0.301858216,0.227131835,1.009351185,0.957346797,0.031,0.04,0.021,0.031,0.059,0.057,0.045,0.045
TX,43,48,49,2003,0.879,0.84,-0.777,1.2,1.2,-0.631,1.085,1.085,1.977,1.716,1.195493272,1.02703272,0.476021059,0.588148497,0.37929234,0.219121382,1.064104326,0.932502737,0.033,0.027,0.019,0.019,0.048,0.039,0.045,0.045
TX,43,48,49,2004,0.879,0.84,-0.777,1.2,1.2,-0.631,1.085,1.085,1.977,1.716,1.195493272,1.02703272,0.476021059,0.588148497,0.37929234,0.219121382,1.064104326,0.932502737,0.031,0.027,0.019,0.019,0.049,0.039,0.046,0.046
TX,43,48,49,2005,0.851,0.803,-0.883,1.187,1.187,-0.631,1.085,1.085,2.07,1.716,1.220530299,1.025085538,0.466950986,0.588148497,0.300014626,0.225227133,1.08817045,0.929365372,0.034,0.028,0.019,0.019,0.045,0.037,0.046,0.046
TX,43,48,49,2006,0.851,0.803,-0.883,1.187,1.187,-0.631,1.085,1.085,2.07,1.716,1.220530299,1.025085538,0.466950986,0.588148497,0.300014626,0.225227133,1.08817045,0.929365372,0.035,0.028,0.019,0.019,0.048,0.039,0.046,0.046
TX,43,48,49,2007,0.72,0.845,-0.908,1.216,1.216,-0.701,1.102,1.102,2.124,1.803,1.269951659,1.015266634,0.451836629,0.292432655,0.312843375,0.241255983,1.125426031,0.920900406,0.031,0.035,0.02,0.02,0.055,0.041,0.038,0.038
TX,43,48,49,2008,0.72,0.845,-0.908,1.216,1.216,-0.701,1.102,1.102,2.124,1.803,1.269951659,1.015266634,0.451836629,0.292432655,0.312843375,0.241255983,1.125426031,0.920900406,0.032,0.037,0.02,0.02,0.056,0.041,0.04,0.04
TX,43,48,49,2009,0.558,0.803,-0.909,1.234,1.234,-0.712,1.121,1.121,2.143,1.833,1.294311749,1.084085367,0.43474138,0.303178618,0.300514799,0.278325328,1.144524638,0.965762943,0.033,0.041,0.021,0.021,0.05,0.046,0.044,0.044
TX,43,48,49,2010,0.558,0.803,-0.909,1.234,1.234,-0.712,1.121,1.121,2.143,1.833,1.294311749,1.084085367,0.43474138,0.303178618,0.300514799,0.278325328,1.144524638,0.965762943,0.031,0.041,0.02,0.02,0.052,0.047,0.045,0.045
TX,43,48,49,2011,1.05,,-1.024,1.234,1.234,,,,2.258,,1.244444339,,0.410891745,,0.353660186,,1.137091764,,0.044,0.025,0.022,0.022,,,,
TX,43,48,49,2012,1.05,,-1.024,1.234,1.234,,,,2.258,,1.244444339,,0.410891745,,0.353660186,,1.137091764,,0.042,0.026,0.022,0.022,,,,
TX,43,48,49,2013,1.016,,-1.14,1.287,1.287,,,,2.427,,1.434432147,,0.465480485,,0.431361643,,1.289821765,,0.053,0.023,0.024,0.024,,,,
TX,43,48,49,2014,1.016,,-1.14,1.287,1.287,,,,2.427,,1.434432147,,0.465480485,,0.431361643,,1.289821765,,0.055,0.023,0.024,0.024,,,,
UT,44,49,67,1993,0.586,0.501,-0.521,0.806,0.806,-0.446,0.701,0.701,1.327,1.147,0.782114434,0.636414587,0.322846445,0.165597044,0.344870283,0.225858516,0.689809257,0.565876145,0.038,0.027,0.029,0.029,0.045,0.039,0.032,0.032
UT,44,49,67,1994,0.586,0.501,-0.521,0.806,0.806,-0.446,0.701,0.701,1.327,1.147,0.782114434,0.636414587,0.322846445,0.165597044,0.344870283,0.225858516,0.689809257,0.565876145,0.038,0.027,0.029,0.029,0.045,0.038,0.033,0.033
UT,44,49,67,1995,0.632,0.615,-0.537,0.748,0.748,-0.446,0.756,0.756,1.285,1.202,0.746519933,0.668352604,0.380943416,0.172856916,0.372404268,0.239557025,0.667374567,0.594444245,0.041,0.023,0.027,0.027,0.041,0.039,0.034,0.034
UT,44,49,67,1996,0.611,0.615,-0.537,0.74,0.74,-0.446,0.756,0.756,1.277,1.202,0.742975693,0.668352604,0.380943416,0.172856916,0.367977441,0.239557025,0.66390996,0.594444245,0.04,0.023,0.025,0.025,0.042,0.039,0.034,0.034
UT,44,49,67,1997,0.632,0.646,-0.616,0.748,0.748,-0.451,0.787,0.787,1.364,1.238,0.782965746,0.698413533,0.363221677,0.128666139,0.350549967,0.236586932,0.701147607,0.630334104,0.041,0.024,0.03,0.03,0.046,0.036,0.029,0.029
UT,44,49,67,1998,0.632,0.646,-0.616,0.732,0.732,-0.451,0.787,0.787,1.348,1.238,0.780269205,0.698413533,0.363221677,0.128666139,0.348850539,0.236586932,0.699405553,0.630334104,0.042,0.023,0.027,0.027,0.044,0.034,0.03,0.03
UT,44,49,67,1999,0.664,0.586,-0.529,0.872,0.872,-0.585,0.81,0.81,1.401,1.395,0.828211585,0.886437628,0.522469893,0.272189081,0.362540518,0.243279478,0.734228168,0.788418078,0.038,0.027,0.028,0.028,0.054,0.038,0.032,0.032
UT,44,49,67,2000,0.664,0.586,-0.529,0.872,0.872,-0.585,0.81,0.81,1.401,1.395,0.828211585,0.886437628,0.522469893,0.272189081,0.362540518,0.243279478,0.734228168,0.788418078,0.041,0.026,0.029,0.029,0.054,0.039,0.032,0.032
UT,44,49,67,2001,0.673,0.766,-0.596,0.874,0.874,-0.678,0.917,0.917,1.47,1.595,0.891723226,0.902547124,0.347206558,0.282763769,0.350873055,0.276976824,0.790718101,0.816735777,0.043,0.027,0.027,0.027,0.063,0.043,0.031,0.031
UT,44,49,67,2002,0.673,0.766,-0.547,0.87,0.87,-0.678,0.917,0.917,1.417,1.595,0.878522365,0.902547124,0.534078618,0.282763769,0.341757071,0.276976824,0.779038837,0.816735777,0.043,0.026,0.025,0.025,0.061,0.044,0.031,0.031
UT,44,49,67,2003,0.738,0.716,-0.661,0.856,0.856,-0.801,0.849,0.849,1.517,1.65,0.809653386,0.848998118,0.380239826,0.330275934,0.372804939,0.292525841,0.743547588,0.788804023,0.048,0.021,0.023,0.023,0.088,0.041,0.032,0.032
UT,44,49,67,2004,0.744,0.766,-0.661,0.874,0.874,-0.801,0.853,0.853,1.535,1.654,0.827754121,0.844183807,0.380239826,0.330275934,0.381847691,0.276710776,0.757531911,0.792049808,0.048,0.022,0.024,0.024,0.088,0.038,0.03,0.03
UT,44,49,67,2005,0.732,0.741,-0.796,0.884,0.884,-0.801,0.886,0.886,1.68,1.687,0.875015858,0.966148338,0.326248568,0.393739352,0.402931051,0.265528399,0.790278286,0.888879486,0.057,0.027,0.024,0.024,0.086,0.036,0.037,0.037
UT,44,49,67,2006,0.732,0.766,-0.748,0.874,0.874,-0.697,0.886,0.886,1.622,1.583,0.84791201,0.909502226,0.309719092,0.408536344,0.40031002,0.265528399,0.768222999,0.845465459,0.049,0.025,0.024,0.024,0.062,0.039,0.035,0.035
UT,44,49,67,2007,0.742,0.766,-0.788,0.867,0.867,-0.596,0.855,0.855,1.655,1.451,0.89506528,0.888268787,0.341194361,0.380646345,0.379252144,0.301426453,0.810012826,0.81561074,0.043,0.023,0.025,0.025,0.055,0.038,0.036,0.036
